survey_id,water_id,water_id_num,lon,lat,utm_x,utm_y,transect_location,transect_GRR,transect_id,river_class,year,week,weeks_all,juldate,dry_season,distance_to_water,distance_to_water_rounded,species,species_id,FEEDTYPE_A,feed_type_A_char,species_count
292,219,219,34.651650,-7.87292,682091,9129391,1,alongside,6,1_upstream,2011,3,3,37,early,282.93,283,G,2,2,browser,1
293,219,219,34.651650,-7.87292,682091,9129391,1,alongside,6,1_upstream,2011,3,3,37,early,282.93,283,I,1,3,mixed,2
294,197,197,34.633910,-7.88081,680131,9128527,1,alongside,6,1_upstream,2011,3,3,37,early,267.15,267,I,1,3,mixed,20
295,186,186,34.624770,-7.88644,679121,9127908,1,alongside,6,1_upstream,2011,3,3,37,early,237.2,237,I,1,3,mixed,4
296,186,186,34.624770,-7.88644,679121,9127908,1,alongside,6,1_upstream,2011,3,3,37,early,237.2,237,Wh,6,4,omni,2
297,157,157,34.604190,-7.89583,676847,9126878,1,alongside,6,1_upstream,2011,3,3,37,early,324.72,325,I,1,3,mixed,2
298,151,151,34.599090,-7.89752,676284,9126693,1,alongside,6,1_upstream,2011,3,3,37,early,229.59,230,I,1,3,mixed,11
299,151,151,34.599090,-7.89752,676284,9126693,1,alongside,6,1_upstream,2011,3,3,37,early,229.59,230,Wh,6,4,omni,2
300,150,150,34.598550,-7.89734,676225,9126714,1,alongside,6,1_upstream,2011,3,3,37,early,249.39,249,B,10,1,grazer,300
301,150,150,34.598550,-7.89734,676225,9126714,1,alongside,6,1_upstream,2011,3,3,37,early,249.39,249,Wh,6,4,omni,1
302,140,140,34.590270,-7.89681,675312,9126776,1,alongside,6,1_upstream,2011,3,3,37,early,304.01,304,I,1,3,mixed,4
303,136,136,34.580030,-7.89312,674184,9127188,2,perpendicular,1,1_upstream,2011,3,3,38,early,1134.94,1135,G,2,2,browser,1
304,1339,1339,34.541200,-7.8857,669906,9128025,2,perpendicular,1,1_upstream,2011,3,3,38,early,3646.03,3646,K,4,2,browser,3
305,1339,1339,34.548700,-7.87151,670739,9129591,2,perpendicular,1,1_upstream,2011,3,3,38,early,2301.8,2302,I,1,3,mixed,7
306,1339,1339,34.552410,-7.87063,671148,9129687,2,perpendicular,1,1_upstream,2011,3,3,38,early,1883.48,1883,CD,8,4,omni,1
307,1339,1339,34.558130,-7.8696,671779,9129798,2,perpendicular,1,1_upstream,2011,3,3,38,early,1243.81,1244,I,1,3,mixed,3
309,1339,1339,34.564360,-7.85435,672473,9131482,2,perpendicular,1,1_upstream,2011,3,3,38,early,1646.14,1646,I,1,3,mixed,1
311,1339,1339,34.559130,-7.85215,671897,9131728,2,perpendicular,1,1_upstream,2011,3,3,38,early,2119.47,2119,K,4,2,browser,2
312,1339,1339,34.556890,-7.85055,671650,9131905,2,perpendicular,1,1_upstream,2011,3,3,38,early,2403.02,2403,I,1,3,mixed,1
313,1339,1339,34.554030,-7.84739,671336,9132256,2,perpendicular,1,1_upstream,2011,3,3,38,early,2870.89,2871,I,1,3,mixed,5
331,879,879,35.038000,-7.55949,724867,9163874,1,alongside,10,3_downstream,2011,3,3,39,early,459.79,460,I,1,3,mixed,44
332,882,882,35.040760,-7.55742,725172,9164102,1,alongside,10,3_downstream,2011,3,3,39,early,553.48,553,E,3,3,mixed,2
334,905,905,35.053060,-7.54621,726536,9165336,1,alongside,10,3_downstream,2011,3,3,39,early,284.25,284,I,1,3,mixed,20
335,905,905,35.053060,-7.54621,726536,9165336,1,alongside,10,3_downstream,2011,3,3,39,early,284.25,284,Wb,9,1,grazer,3
338,977,977,35.098690,-7.51712,731588,9168530,1,alongside,10,3_downstream,2011,3,3,39,early,244.49,244,I,1,3,mixed,4
339,977,977,35.098690,-7.51712,731588,9168530,1,alongside,10,3_downstream,2011,3,3,39,early,244.49,244,I,1,3,mixed,16
340,1005,1005,35.110850,-7.49755,732941,9170688,1,alongside,10,3_downstream,2011,3,3,39,early,262.49,262,I,1,3,mixed,4
341,1011,1011,35.115340,-7.49453,733438,9171020,1,alongside,10,3_downstream,2011,3,3,39,early,282.85,283,I,1,3,mixed,16
342,1015,1015,35.118530,-7.49256,733792,9171236,1,alongside,10,3_downstream,2011,3,3,39,early,247.03,247,I,1,3,mixed,49
343,1015,1015,35.118530,-7.49256,733792,9171236,1,alongside,10,3_downstream,2011,3,3,39,early,247.03,247,G,2,2,browser,4
344,1020,1020,35.124250,-7.49064,734424,9171445,1,alongside,10,3_downstream,2011,3,3,39,early,281.14,281,I,1,3,mixed,1
345,1028,1028,35.133150,-7.49346,735405,9171129,1,alongside,10,3_downstream,2011,3,3,39,early,463.28,463,Wb,9,1,grazer,1
347,1041,1041,35.136420,-7.493,735767,9171178,1,alongside,10,3_downstream,2011,3,3,39,early,243.26,243,I,1,3,mixed,14
353,1179,1179,35.209700,-7.41882,743898,9179344,2,perpendicular,5,3_downstream,2011,3,3,40,early,4902.47,4902,I,1,3,mixed,3
356,1164,1164,35.183120,-7.39501,740976,9181993,2,perpendicular,5,3_downstream,2011,3,3,40,early,8640.58,8641,CD,8,4,omni,1
357,1055,1055,35.136370,-7.37298,735825,9184455,2,perpendicular,5,3_downstream,2011,3,3,40,early,12650.8,12651,CD,8,4,omni,1
358,289,289,34.704550,-7.82988,687944,9134128,2,perpendicular,2,1_upstream,2011,3,3,41,early,1548.83,1549,K,4,2,browser,1
359,288,288,34.700940,-7.81868,687551,9135368,2,perpendicular,2,1_upstream,2011,3,3,41,early,2643.6,2644,I,1,3,mixed,2
360,1317,1317,34.607260,-7.77606,677237,9140123,2,perpendicular,2,1_upstream,2011,3,3,41,early,425.07,425,I,1,3,mixed,14
361,1317,1317,34.604700,-7.77353,676955,9140403,2,perpendicular,2,1_upstream,2011,3,3,41,early,28.65,29,I,1,3,mixed,5
362,661,661,34.927480,-7.68493,712606,9150055,1,alongside,8,2_midstream,2011,3,3,42,early,361.93,362,I,1,3,mixed,7
363,635,635,34.905530,-7.69181,710180,9149305,1,alongside,8,2_midstream,2011,3,3,42,early,647.65,648,I,1,3,mixed,45
364,635,635,34.905170,-7.69181,710140,9149305,1,alongside,8,2_midstream,2011,3,3,42,early,680.36,680,E,3,3,mixed,7
365,635,635,34.905170,-7.69181,710140,9149305,1,alongside,8,2_midstream,2011,3,3,42,early,680.36,680,I,1,3,mixed,43
366,603,603,34.882660,-7.70477,707650,9147883,1,alongside,8,2_midstream,2011,3,3,42,early,1784.74,1785,I,1,3,mixed,3
367,592,592,34.879710,-7.70952,707323,9147359,1,alongside,8,2_midstream,2011,3,3,42,early,1572.69,1573,G,2,2,browser,1
368,578,578,34.870710,-7.7136,706328,9146912,1,alongside,8,2_midstream,2011,3,3,42,early,1460.44,1460,I,1,3,mixed,25
370,561,561,34.865470,-7.73929,705737,9144073,1,alongside,8,2_midstream,2011,3,3,42,early,279.97,280,I,1,3,mixed,14
371,561,561,34.865470,-7.73929,705737,9144073,1,alongside,8,2_midstream,2011,3,3,42,early,279.97,280,I,1,3,mixed,2
372,561,561,34.865350,-7.73986,705724,9144010,1,alongside,8,2_midstream,2011,3,3,42,early,318.52,319,I,1,3,mixed,20
373,560,560,34.865890,-7.7405,705783,9143939,1,alongside,8,2_midstream,2011,3,3,42,early,312.37,312,I,1,3,mixed,23
374,559,559,34.866450,-7.74175,705844,9143800,1,alongside,8,2_midstream,2011,3,3,42,early,345.83,346,I,1,3,mixed,26
375,546,546,34.870570,-7.74848,706295,9143054,1,alongside,8,2_midstream,2011,3,3,42,early,205.27,205,I,1,3,mixed,2
376,545,545,34.870630,-7.74992,706301,9142894,1,alongside,8,2_midstream,2011,3,3,42,early,175.09,175,I,1,3,mixed,6
377,545,545,34.870630,-7.74992,706301,9142894,1,alongside,8,2_midstream,2011,3,3,42,early,175.09,175,G,2,2,browser,7
378,542,542,34.870090,-7.75306,706240,9142547,1,alongside,8,2_midstream,2011,3,3,42,early,264,264,I,1,3,mixed,1
379,416,416,34.799250,-7.80813,698399,9136490,1,alongside,7,1_upstream,2011,4,4,49,early,366.2,366,I,1,3,mixed,7
380,405,405,34.791440,-7.80852,697537,9136451,1,alongside,7,1_upstream,2011,4,4,49,early,476.58,477,I,1,3,mixed,11
381,381,381,34.771420,-7.81622,695326,9135608,1,alongside,7,1_upstream,2011,4,4,49,early,358.58,359,I,1,3,mixed,2
384,362,362,34.756220,-7.82389,693646,9134767,1,alongside,7,1_upstream,2011,4,4,49,early,262.55,263,E,3,3,mixed,3
385,347,347,34.742760,-7.82651,692160,9134484,1,alongside,7,1_upstream,2011,4,4,49,early,319.88,320,I,1,3,mixed,1
386,337,337,34.733920,-7.82948,691183,9134159,1,alongside,7,1_upstream,2011,4,4,49,early,290.04,290,I,1,3,mixed,1
387,314,314,34.716270,-7.8368,689233,9133358,1,alongside,7,1_upstream,2011,4,4,49,early,687.89,688,G,2,2,browser,1
388,314,314,34.716270,-7.8368,689233,9133358,1,alongside,7,1_upstream,2011,4,4,49,early,687.89,688,B,10,1,grazer,2
389,679,679,34.938800,-7.67897,713858,9150709,1,alongside,9,2_midstream,2011,4,4,52,early,274.31,274,I,1,3,mixed,13
390,691,691,34.937300,-7.6626,713700,9152520,1,alongside,9,2_midstream,2011,4,4,52,early,1107.99,1108,G,2,2,browser,1
391,695,695,34.939350,-7.65911,713928,9152905,1,alongside,9,2_midstream,2011,4,4,52,early,1253.74,1254,K,4,2,browser,8
392,720,720,34.966020,-7.66238,716870,9152530,1,alongside,9,2_midstream,2011,4,4,52,early,259.43,259,Wh,6,4,omni,2
393,722,722,34.968490,-7.66138,717143,9152639,1,alongside,9,2_midstream,2011,4,4,52,early,255.93,256,Wb,9,1,grazer,5
395,733,733,34.978540,-7.65835,718253,9152969,1,alongside,9,2_midstream,2011,4,4,52,early,392.15,392,G,2,2,browser,1
396,738,738,34.982530,-7.65831,718694,9152972,1,alongside,9,2_midstream,2011,4,4,52,early,292.74,293,I,1,3,mixed,21
397,739,739,34.983930,-7.65862,718848,9152937,1,alongside,9,2_midstream,2011,4,4,52,early,250.58,251,I,1,3,mixed,4
398,744,744,34.986340,-7.65725,719115,9153087,1,alongside,9,2_midstream,2011,4,4,52,early,306.21,306,I,1,3,mixed,7
399,744,744,34.986340,-7.65725,719115,9153087,1,alongside,9,2_midstream,2011,4,4,52,early,306.21,306,Wh,6,4,omni,1
400,746,746,34.987230,-7.65595,719213,9153230,1,alongside,9,2_midstream,2011,4,4,52,early,352.21,352,I,1,3,mixed,21
401,759,759,34.988950,-7.64625,719408,9154303,1,alongside,9,2_midstream,2011,4,4,52,early,554.13,554,E,3,3,mixed,10
402,788,788,34.998350,-7.6213,720458,9157058,1,alongside,9,2_midstream,2011,4,4,52,early,429.16,429,I,1,3,mixed,22
403,803,803,35.006380,-7.61485,721348,9157767,1,alongside,9,2_midstream,2011,4,4,52,early,258.72,259,I,1,3,mixed,5
404,808,808,35.006990,-7.61201,721417,9158081,1,alongside,9,2_midstream,2011,4,4,52,early,211.57,212,I,1,3,mixed,5
405,810,810,35.007010,-7.60978,721420,9158327,1,alongside,9,2_midstream,2011,4,4,52,early,114.24,114,I,1,3,mixed,5
406,810,810,35.007010,-7.60978,721420,9158327,1,alongside,9,2_midstream,2011,4,4,52,early,114.24,114,Wh,6,4,omni,3
407,818,818,34.999340,-7.60242,720577,9159146,1,alongside,9,2_midstream,2011,4,4,52,early,647.48,647,G,2,2,browser,3
408,818,818,34.999340,-7.60242,720577,9159146,1,alongside,9,2_midstream,2011,4,4,52,early,647.48,647,Z,5,1,grazer,8
409,830,830,35.004680,-7.59191,721172,9160305,1,alongside,9,2_midstream,2011,4,4,52,early,621.89,622,I,1,3,mixed,71
410,833,833,35.007430,-7.59006,721477,9160509,1,alongside,9,2_midstream,2011,4,4,52,early,421,421,I,1,3,mixed,1
411,833,833,35.007430,-7.59006,721477,9160509,1,alongside,9,2_midstream,2011,4,4,52,early,421,421,G,2,2,browser,1
412,441,441,34.819110,-7.7924,700597,9138221,2,perpendicular,3,1_upstream,2011,4,4,53,early,816.25,816,G,2,2,browser,1
413,440,440,34.818120,-7.79096,700489,9138380,2,perpendicular,3,1_upstream,2011,4,4,53,early,975.4,975,I,1,3,mixed,8
414,450,450,34.820460,-7.78529,700750,9139006,2,perpendicular,3,1_upstream,2011,4,4,53,early,1464.65,1465,I,1,3,mixed,6
415,478,478,34.820790,-7.75036,700803,9142870,2,perpendicular,3,1_upstream,2011,4,4,53,early,5022.17,5022,K,4,2,browser,3
418,664,664,34.929830,-7.67927,712868,9150680,2,perpendicular,4,2_midstream,2011,4,4,54,early,830.78,831,I,1,3,mixed,3
422,687,687,34.914820,-7.65293,711224,9153601,2,perpendicular,4,2_midstream,2011,4,4,54,early,3652.37,3652,I,1,3,mixed,14
424,1320,1320,34.920590,-7.59663,711889,9159825,2,perpendicular,4,2_midstream,2011,4,4,54,early,3747.2,3747,I,1,3,mixed,8
426,296,296,34.705710,-7.83467,688070,9133598,2,perpendicular,2,1_upstream,2011,4,4,55,early,1154.12,1154,I,1,3,mixed,32
427,288,288,34.698350,-7.80435,687272,9136954,2,perpendicular,2,1_upstream,2011,4,4,55,early,4203.24,4203,I,1,3,mixed,1
428,288,288,34.697130,-7.80358,687137,9137040,2,perpendicular,2,1_upstream,2011,4,4,55,early,4288.13,4288,I,1,3,mixed,2
429,288,288,34.690740,-7.80104,686434,9137324,2,perpendicular,2,1_upstream,2011,4,4,55,early,4630.86,4631,G,2,2,browser,4
430,288,288,34.689570,-7.80059,686305,9137374,2,perpendicular,2,1_upstream,2011,4,4,55,early,4702.25,4702,I,1,3,mixed,8
431,1317,1317,34.639030,-7.76712,680745,9141098,2,perpendicular,2,1_upstream,2011,4,4,55,early,3875.3,3875,I,1,3,mixed,14
432,1317,1317,34.637280,-7.76694,680552,9141118,2,perpendicular,2,1_upstream,2011,4,4,55,early,3689.21,3689,I,1,3,mixed,2
433,1317,1317,34.628260,-7.76735,679557,9141077,2,perpendicular,2,1_upstream,2011,4,4,55,early,2708.64,2709,I,1,3,mixed,2
434,1317,1317,34.624590,-7.78362,679145,9139279,2,perpendicular,2,1_upstream,2011,4,4,55,early,2490.23,2490,I,1,3,mixed,3
435,1317,1317,34.605460,-7.77429,677039,9140319,2,perpendicular,2,1_upstream,2011,4,4,55,early,146.58,147,I,1,3,mixed,4
436,295,295,34.703520,-7.84136,687825,9132859,1,alongside,6,1_upstream,2011,4,4,56,early,386.5,386,I,1,3,mixed,11
438,269,269,34.682140,-7.84958,685464,9131959,1,alongside,6,1_upstream,2011,4,4,56,early,231.87,232,I,1,3,mixed,1
439,265,265,34.680420,-7.85304,685272,9131577,1,alongside,6,1_upstream,2011,4,4,56,early,256.7,257,E,3,3,mixed,4
440,265,265,34.680420,-7.85311,685272,9131570,1,alongside,6,1_upstream,2011,4,4,56,early,254.03,254,Wh,6,4,omni,1
441,220,220,34.652020,-7.87286,682132,9129398,1,alongside,6,1_upstream,2011,4,4,56,early,284.1,284,I,1,3,mixed,2
442,211,211,34.645510,-7.87701,681412,9128942,1,alongside,6,1_upstream,2011,4,4,56,early,350.41,350,I,1,3,mixed,1
443,195,195,34.631750,-7.88137,679893,9128466,1,alongside,6,1_upstream,2011,4,4,56,early,259.62,260,I,1,3,mixed,3
444,161,161,34.607290,-7.89559,677189,9126903,1,alongside,6,1_upstream,2011,4,4,56,early,282.19,282,I,1,3,mixed,5
446,139,139,34.589770,-7.89692,675257,9126764,1,alongside,6,1_upstream,2011,4,4,56,early,287.86,288,I,1,3,mixed,7
447,133,133,34.537240,-7.8827,669470,9128358,2,perpendicular,1,1_upstream,2011,4,4,57,early,5738.85,5739,Wh,6,4,omni,2
449,137,137,34.552810,-7.84245,671204,9132803,2,perpendicular,1,1_upstream,2011,4,4,57,early,7434.98,7435,Wh,6,4,omni,2
450,137,137,34.552810,-7.84246,671204,9132802,2,perpendicular,1,1_upstream,2011,4,4,57,early,7434.12,7434,Wh,6,4,omni,4
457,862,862,35.022000,-7.56507,723098,9163265,1,alongside,10,3_downstream,2011,4,4,58,early,1048.44,1048,I,1,3,mixed,3
460,893,893,35.043890,-7.55526,725519,9164339,1,alongside,10,3_downstream,2011,4,4,58,early,587.88,588,K,4,2,browser,5
462,893,893,35.043890,-7.55526,725519,9164339,1,alongside,10,3_downstream,2011,4,4,58,early,587.88,588,I,1,3,mixed,2
463,898,898,35.046930,-7.55081,725857,9164830,1,alongside,10,3_downstream,2011,4,4,58,early,442.42,442,I,1,3,mixed,24
465,1013,1013,35.117360,-7.49319,733662,9171167,1,alongside,10,3_downstream,2011,4,4,58,early,259.62,260,I,1,3,mixed,10
466,1013,1013,35.117360,-7.49319,733662,9171167,1,alongside,10,3_downstream,2011,4,4,58,early,259.62,260,I,1,3,mixed,20
467,1019,1019,35.123190,-7.49029,734307,9171485,1,alongside,10,3_downstream,2011,4,4,58,early,325.1,325,I,1,3,mixed,9
468,1021,1021,35.124700,-7.49096,734474,9171410,1,alongside,10,3_downstream,2011,4,4,58,early,244.46,244,I,1,3,mixed,1
469,1021,1021,35.124710,-7.49097,734475,9171409,1,alongside,10,3_downstream,2011,4,4,58,early,243.31,243,I,1,3,mixed,3
471,1042,1042,35.137650,-7.49145,735903,9171349,1,alongside,10,3_downstream,2011,4,4,58,early,229.26,229,I,1,3,mixed,23
472,1047,1047,35.141350,-7.48713,736314,9171824,1,alongside,10,3_downstream,2011,4,4,58,early,345.02,345,I,1,3,mixed,2
476,1184,1184,35.235950,-7.45,746780,9175880,2,perpendicular,5,3_downstream,2011,4,4,59,early,695.27,695,I,1,3,mixed,3
477,1179,1179,35.208180,-7.41564,743732,9179697,2,perpendicular,5,3_downstream,2011,4,4,59,early,5291.4,5291,I,1,3,mixed,12
478,1179,1179,35.205890,-7.40833,743483,9180507,2,perpendicular,5,3_downstream,2011,4,4,59,early,6121.86,6122,I,1,3,mixed,3
479,663,663,34.928140,-7.68191,712680,9150389,1,alongside,8,2_midstream,2011,4,4,60,early,615.91,616,I,1,3,mixed,10
480,662,662,34.927410,-7.6828,712599,9150291,1,alongside,8,2_midstream,2011,4,4,60,early,569.84,570,I,1,3,mixed,8
481,661,661,34.927490,-7.6848,712607,9150069,1,alongside,8,2_midstream,2011,4,4,60,early,374.26,374,I,1,3,mixed,9
482,634,634,34.903200,-7.69229,709923,9149253,1,alongside,8,2_midstream,2011,4,4,60,early,844.83,845,I,1,3,mixed,17
483,578,578,34.865520,-7.71533,705754,9146723,1,alongside,8,2_midstream,2011,4,4,60,early,1589.08,1589,G,2,2,browser,7
484,561,561,34.865340,-7.7399,705722,9144005,1,alongside,8,2_midstream,2011,4,4,60,early,322.77,323,I,1,3,mixed,17
485,558,558,34.866880,-7.74261,705891,9143705,1,alongside,8,2_midstream,2011,4,4,60,early,367.49,367,I,1,3,mixed,9
486,543,543,34.870300,-7.7524,706264,9142620,1,alongside,8,2_midstream,2011,4,4,60,early,239.08,239,I,1,3,mixed,40
487,696,696,34.943380,-7.65485,714375,9153374,1,alongside,9,2_midstream,2011,5,5,63,early,1421.84,1422,I,1,3,mixed,1
489,729,729,34.975500,-7.65816,717918,9152992,1,alongside,9,2_midstream,2011,5,5,63,early,426.44,426,I,1,3,mixed,1
491,742,742,34.985590,-7.6581,719031,9152993,1,alongside,9,2_midstream,2011,5,5,63,early,274.17,274,I,1,3,mixed,8
492,749,749,34.988230,-7.65405,719325,9153440,1,alongside,9,2_midstream,2011,5,5,63,early,374.43,374,I,1,3,mixed,1
494,759,759,34.988930,-7.64625,719406,9154303,1,alongside,9,2_midstream,2011,5,5,63,early,556.06,556,I,1,3,mixed,3
495,762,762,34.989210,-7.63855,719441,9155154,1,alongside,9,2_midstream,2011,5,5,63,early,997.77,998,E,3,3,mixed,3
496,773,773,34.989650,-7.63606,719491,9155429,1,alongside,9,2_midstream,2011,5,5,63,early,1089.4,1089,E,3,3,mixed,10
497,782,782,34.990570,-7.63131,719595,9155954,1,alongside,9,2_midstream,2011,5,5,63,early,898.47,898,I,1,3,mixed,1
499,784,784,34.992460,-7.62788,719805,9156333,1,alongside,9,2_midstream,2011,5,5,63,early,629.35,629,I,1,3,mixed,4
500,801,801,35.005930,-7.61682,721297,9157549,1,alongside,9,2_midstream,2011,5,5,63,early,241.81,242,I,1,3,mixed,2
501,802,802,35.006080,-7.61578,721314,9157664,1,alongside,9,2_midstream,2011,5,5,63,early,260.31,260,I,1,3,mixed,11
502,809,809,35.007080,-7.61044,721427,9158254,1,alongside,9,2_midstream,2011,5,5,63,early,137.18,137,I,1,3,mixed,10
503,809,809,35.007080,-7.61044,721427,9158254,1,alongside,9,2_midstream,2011,5,5,63,early,137.18,137,I,1,3,mixed,13
504,811,811,35.006360,-7.60879,721349,9158437,1,alongside,9,2_midstream,2011,5,5,63,early,172.74,173,E,3,3,mixed,1
505,811,811,35.006360,-7.60879,721349,9158437,1,alongside,9,2_midstream,2011,5,5,63,early,172.74,173,E,3,3,mixed,4
506,817,817,35.001030,-7.60632,720762,9158713,1,alongside,9,2_midstream,2011,5,5,63,early,528.31,528,Z,5,1,grazer,25
508,671,671,34.930110,-7.67642,712900,9150995,2,perpendicular,4,2_midstream,2011,5,5,64,early,1079.34,1079,E,3,3,mixed,1
512,688,688,34.912580,-7.64924,710979,9154010,2,perpendicular,4,2_midstream,2011,5,5,64,early,4095.86,4096,I,1,3,mixed,6
513,688,688,34.911780,-7.64388,710893,9154603,2,perpendicular,4,2_midstream,2011,5,5,64,early,4544.42,4544,I,1,3,mixed,1
514,1320,1320,34.913970,-7.63264,711141,9155845,2,perpendicular,4,2_midstream,2011,5,5,64,early,4427.24,4427,I,1,3,mixed,2
515,1320,1320,34.916620,-7.62257,711438,9156958,2,perpendicular,4,2_midstream,2011,5,5,64,early,3911.89,3912,G,2,2,browser,6
516,1320,1320,34.919090,-7.61347,711715,9157963,2,perpendicular,4,2_midstream,2011,5,5,64,early,3710.04,3710,G,2,2,browser,2
517,1320,1320,34.920290,-7.61203,711848,9158122,2,perpendicular,4,2_midstream,2011,5,5,64,early,3789.79,3790,I,1,3,mixed,29
518,1320,1320,34.920230,-7.5963,711849,9159862,2,perpendicular,4,2_midstream,2011,5,5,64,early,3714.71,3715,G,2,2,browser,8
519,1320,1320,34.920210,-7.59626,711847,9159866,2,perpendicular,4,2_midstream,2011,5,5,64,early,3713.51,3714,I,1,3,mixed,13
520,1320,1320,34.889240,-7.58221,708436,9161435,2,perpendicular,4,2_midstream,2011,5,5,64,early,2290.98,2291,Wh,6,4,omni,1
521,1320,1320,34.887050,-7.56107,708204,9163775,2,perpendicular,4,2_midstream,2011,5,5,64,early,4619,4619,E,3,3,mixed,7
522,421,421,34.802450,-7.80486,698754,9136850,1,alongside,7,1_upstream,2011,5,5,65,early,412.74,413,I,1,3,mixed,9
523,405,405,34.792010,-7.80853,697600,9136449,1,alongside,7,1_upstream,2011,5,5,65,early,463.16,463,G,2,2,browser,2
524,401,401,34.787990,-7.81319,697155,9135936,1,alongside,7,1_upstream,2011,5,5,65,early,263.75,264,I,1,3,mixed,2
525,382,382,34.773480,-7.8165,695553,9135577,1,alongside,7,1_upstream,2011,5,5,65,early,263.01,263,K,4,2,browser,1
526,377,377,34.767770,-7.81917,694922,9135284,1,alongside,7,1_upstream,2011,5,5,65,early,255.27,255,I,1,3,mixed,5
527,360,360,34.754820,-7.82512,693491,9134632,1,alongside,7,1_upstream,2011,5,5,65,early,216.62,217,I,1,3,mixed,42
528,359,359,34.753780,-7.82559,693376,9134580,1,alongside,7,1_upstream,2011,5,5,65,early,201.73,202,I,1,3,mixed,15
529,354,354,34.749300,-7.82436,692882,9134718,1,alongside,7,1_upstream,2011,5,5,65,early,317.91,318,I,1,3,mixed,5
530,352,352,34.747160,-7.82528,692646,9134618,1,alongside,7,1_upstream,2011,5,5,65,early,288.53,289,I,1,3,mixed,10
531,344,344,34.741300,-7.82716,691998,9134412,1,alongside,7,1_upstream,2011,5,5,65,early,329.32,329,I,1,3,mixed,17
532,344,344,34.741300,-7.82716,691998,9134412,1,alongside,7,1_upstream,2011,5,5,65,early,329.32,329,I,1,3,mixed,5
533,343,343,34.739600,-7.82762,691811,9134362,1,alongside,7,1_upstream,2011,5,5,65,early,331.55,332,I,1,3,mixed,6
534,331,331,34.730510,-7.83056,690807,9134041,1,alongside,7,1_upstream,2011,5,5,65,early,339.81,340,I,1,3,mixed,5
